article_id;essay;emotion;tokens;1-gram;2-gram
248;aggravates modern society leader condemned even opportunity lead happen future matter win election issue opposition much ability someone anymore using internet quite easy gather group thousand perhaps even hundred thousand combat something vile problem trump wasnt even given chance thing played perhaps people right hatred entirely unfair subject president country even given chance lead;anger;['aggravates', 'modern', 'society', 'leader', 'condemned', 'even', 'opportunity', 'lead', 'happen', 'future', 'matter', 'win', 'election', 'issue', 'opposition', 'much', 'ability', 'someone', 'anymore', 'using', 'internet', 'quite', 'easy', 'gather', 'group', 'thousand', 'perhaps', 'even', 'hundred', 'thousand', 'combat', 'something', 'vile', 'problem', 'trump', 'wasnt', 'even', 'given', 'chance', 'thing', 'played', 'perhaps', 'people', 'right', 'hatred', 'entirely', 'unfair', 'subject', 'president', 'country', 'even', 'given', 'chance', 'lead'];['aggravates', 'modern', 'society', 'leader', 'condemned', 'even', 'opportunity', 'lead', 'happen', 'future', 'matter', 'win', 'election', 'issue', 'opposition', 'much', 'ability', 'someone', 'anymore', 'using', 'internet', 'quite', 'easy', 'gather', 'group', 'thousand', 'perhaps', 'even', 'hundred', 'thousand', 'combat', 'something', 'vile', 'problem', 'trump', 'wasnt', 'even', 'given', 'chance', 'thing', 'played', 'perhaps', 'people', 'right', 'hatred', 'entirely', 'unfair', 'subject', 'president', 'country', 'even', 'given', 'chance', 'lead'];['aggravates modern', 'modern society', 'society leader', 'leader condemned', 'condemned even', 'even opportunity', 'opportunity lead', 'lead happen', 'happen future', 'future matter', 'matter win', 'win election', 'election issue', 'issue opposition', 'opposition much', 'much ability', 'ability someone', 'someone anymore', 'anymore using', 'using internet', 'internet quite', 'quite easy', 'easy gather', 'gather group', 'group thousand', 'thousand perhaps', 'perhaps even', 'even hundred', 'hundred thousand', 'thousand combat', 'combat something', 'something vile', 'vile problem', 'problem trump', 'trump wasnt', 'wasnt even', 'even given', 'given chance', 'chance thing', 'thing played', 'played perhaps', 'perhaps people', 'people right', 'right hatred', 'hatred entirely', 'entirely unfair', 'unfair subject', 'subject president', 'president country', 'country even', 'even given', 'given chance', 'chance lead']
330;hate hear officer getting shot news spread officer illegal corrupt thing time ultimately lead extremist want take matter hand way dont like part society isnt something easy combat long officer get news internet illegal action people going look way extremely situation matter look affected really dont see society prevent;sadness;['hate', 'hear', 'officer', 'getting', 'shot', 'news', 'spread', 'officer', 'illegal', 'corrupt', 'thing', 'time', 'ultimately', 'lead', 'extremist', 'want', 'take', 'matter', 'hand', 'way', 'dont', 'like', 'part', 'society', 'isnt', 'something', 'easy', 'combat', 'long', 'officer', 'get', 'news', 'internet', 'illegal', 'action', 'people', 'going', 'look', 'way', 'extremely', 'situation', 'matter', 'look', 'affected', 'really', 'dont', 'see', 'society', 'prevent'];['hate', 'hear', 'officer', 'getting', 'shot', 'news', 'spread', 'officer', 'illegal', 'corrupt', 'thing', 'time', 'ultimately', 'lead', 'extremist', 'want', 'take', 'matter', 'hand', 'way', 'dont', 'like', 'part', 'society', 'isnt', 'something', 'easy', 'combat', 'long', 'officer', 'get', 'news', 'internet', 'illegal', 'action', 'people', 'going', 'look', 'way', 'extremely', 'situation', 'matter', 'look', 'affected', 'really', 'dont', 'see', 'society', 'prevent'];['hate hear', 'hear officer', 'officer getting', 'getting shot', 'shot news', 'news spread', 'spread officer', 'officer illegal', 'illegal corrupt', 'corrupt thing', 'thing time', 'time ultimately', 'ultimately lead', 'lead extremist', 'extremist want', 'want take', 'take matter', 'matter hand', 'hand way', 'way dont', 'dont like', 'like part', 'part society', 'society isnt', 'isnt something', 'something easy', 'easy combat', 'combat long', 'long officer', 'officer get', 'get news', 'news internet', 'internet illegal', 'illegal action', 'action people', 'people going', 'going look', 'look way', 'way extremely', 'extremely situation', 'situation matter', 'matter look', 'look affected', 'affected really', 'really dont', 'dont see', 'see society', 'society prevent']
341;dont like fact environmental concern still large part world live believe higher power control keep u ever completely issue make upset know native american tribe affected drought point possibly exist native american heritage feel population cared government segment third world country dont like fact air pollution problem lake drying iran understand environment controlled god nation choose battle sometimes based wrong thing taking care native american huge priority;fear;['dont', 'like', 'fact', 'environmental', 'concern', 'still', 'large', 'part', 'world', 'live', 'believe', 'higher', 'power', 'control', 'keep', 'u', 'ever', 'completely', 'issue', 'make', 'upset', 'know', 'native', 'american', 'tribe', 'affected', 'drought', 'point', 'possibly', 'exist', 'native', 'american', 'heritage', 'feel', 'population', 'cared', 'government', 'segment', 'third', 'world', 'country', 'dont', 'like', 'fact', 'air', 'pollution', 'problem', 'lake', 'drying', 'iran', 'understand', 'environment', 'controlled', 'god', 'nation', 'choose', 'battle', 'sometimes', 'based', 'wrong', 'thing', 'taking', 'care', 'native', 'american', 'huge', 'priority'];['dont', 'like', 'fact', 'environmental', 'concern', 'still', 'large', 'part', 'world', 'live', 'believe', 'higher', 'power', 'control', 'keep', 'u', 'ever', 'completely', 'issue', 'make', 'upset', 'know', 'native', 'american', 'tribe', 'affected', 'drought', 'point', 'possibly', 'exist', 'native', 'american', 'heritage', 'feel', 'population', 'cared', 'government', 'segment', 'third', 'world', 'country', 'dont', 'like', 'fact', 'air', 'pollution', 'problem', 'lake', 'drying', 'iran', 'understand', 'environment', 'controlled', 'god', 'nation', 'choose', 'battle', 'sometimes', 'based', 'wrong', 'thing', 'taking', 'care', 'native', 'american', 'huge', 'priority'];['dont like', 'like fact', 'fact environmental', 'environmental concern', 'concern still', 'still large', 'large part', 'part world', 'world live', 'live believe', 'believe higher', 'higher power', 'power control', 'control keep', 'keep u', 'u ever', 'ever completely', 'completely issue', 'issue make', 'make upset', 'upset know', 'know native', 'native american', 'american tribe', 'tribe affected', 'affected drought', 'drought point', 'point possibly', 'possibly exist', 'exist native', 'native american', 'american heritage', 'heritage feel', 'feel population', 'population cared', 'cared government', 'government segment', 'segment third', 'third world', 'world country', 'country dont', 'dont like', 'like fact', 'fact air', 'air pollution', 'pollution problem', 'problem lake', 'lake drying', 'drying iran', 'iran understand', 'understand environment', 'environment controlled', 'controlled god', 'god nation', 'nation choose', 'choose battle', 'battle sometimes', 'sometimes based', 'based wrong', 'wrong thing', 'thing taking', 'taking care', 'care native', 'native american', 'american huge', 'huge priority']
57;know animal lover like really bother individual open zoo dont really care animal wonderful organization available take animal zoo near gaza strip going zoo anytime soon animal need free little child deserve space someone go zoo answer;sadness;['know', 'animal', 'lover', 'like', 'really', 'bother', 'individual', 'open', 'zoo', 'dont', 'really', 'care', 'animal', 'wonderful', 'organization', 'available', 'take', 'animal', 'zoo', 'near', 'gaza', 'strip', 'going', 'zoo', 'anytime', 'soon', 'animal', 'need', 'free', 'little', 'child', 'deserve', 'space', 'someone', 'go', 'zoo', 'answer'];['know', 'animal', 'lover', 'like', 'really', 'bother', 'individual', 'open', 'zoo', 'dont', 'really', 'care', 'animal', 'wonderful', 'organization', 'available', 'take', 'animal', 'zoo', 'near', 'gaza', 'strip', 'going', 'zoo', 'anytime', 'soon', 'animal', 'need', 'free', 'little', 'child', 'deserve', 'space', 'someone', 'go', 'zoo', 'answer'];['know animal', 'animal lover', 'lover like', 'like really', 'really bother', 'bother individual', 'individual open', 'open zoo', 'zoo dont', 'dont really', 'really care', 'care animal', 'animal wonderful', 'wonderful organization', 'organization available', 'available take', 'take animal', 'animal zoo', 'zoo near', 'near gaza', 'gaza strip', 'strip going', 'going zoo', 'zoo anytime', 'anytime soon', 'soon animal', 'animal need', 'need free', 'free little', 'little child', 'child deserve', 'deserve space', 'space someone', 'someone go', 'go zoo', 'zoo answer']
138;bullying serious issue going long sad young people take life think end sight need along providing therapy bullied increase consequence bullying others may happened europe america teacher know bullying going tend protect football player really sad hope never bullied terrible;sadness;['bullying', 'serious', 'issue', 'going', 'long', 'sad', 'young', 'people', 'take', 'life', 'think', 'end', 'sight', 'need', 'along', 'providing', 'therapy', 'bullied', 'increase', 'consequence', 'bullying', 'others', 'may', 'happened', 'europe', 'america', 'teacher', 'know', 'bullying', 'going', 'tend', 'protect', 'football', 'player', 'really', 'sad', 'hope', 'never', 'bullied', 'terrible'];['bullying', 'serious', 'issue', 'going', 'long', 'sad', 'young', 'people', 'take', 'life', 'think', 'end', 'sight', 'need', 'along', 'providing', 'therapy', 'bullied', 'increase', 'consequence', 'bullying', 'others', 'may', 'happened', 'europe', 'america', 'teacher', 'know', 'bullying', 'going', 'tend', 'protect', 'football', 'player', 'really', 'sad', 'hope', 'never', 'bullied', 'terrible'];['bullying serious', 'serious issue', 'issue going', 'going long', 'long sad', 'sad young', 'young people', 'people take', 'take life', 'life think', 'think end', 'end sight', 'sight need', 'need along', 'along providing', 'providing therapy', 'therapy bullied', 'bullied increase', 'increase consequence', 'consequence bullying', 'bullying others', 'others may', 'may happened', 'happened europe', 'europe america', 'america teacher', 'teacher know', 'know bullying', 'bullying going', 'going tend', 'tend protect', 'protect football', 'football player', 'player really', 'really sad', 'sad hope', 'hope never', 'never bullied', 'bullied terrible']
246;feel bad teacher many teacher country would like see expelled amazing much power turkey really understand power must difficult pack life quickly cant imagine anyone start fresh expelled would always feel like going happen;sadness;['feel', 'bad', 'teacher', 'many', 'teacher', 'country', 'would', 'like', 'see', 'expelled', 'amazing', 'much', 'power', 'turkey', 'really', 'understand', 'power', 'must', 'difficult', 'pack', 'life', 'quickly', 'cant', 'imagine', 'anyone', 'start', 'fresh', 'expelled', 'would', 'always', 'feel', 'like', 'going', 'happen'];['feel', 'bad', 'teacher', 'many', 'teacher', 'country', 'would', 'like', 'see', 'expelled', 'amazing', 'much', 'power', 'turkey', 'really', 'understand', 'power', 'must', 'difficult', 'pack', 'life', 'quickly', 'cant', 'imagine', 'anyone', 'start', 'fresh', 'expelled', 'would', 'always', 'feel', 'like', 'going', 'happen'];['feel bad', 'bad teacher', 'teacher many', 'many teacher', 'teacher country', 'country would', 'would like', 'like see', 'see expelled', 'expelled amazing', 'amazing much', 'much power', 'power turkey', 'turkey really', 'really understand', 'understand power', 'power must', 'must difficult', 'difficult pack', 'pack life', 'life quickly', 'quickly cant', 'cant imagine', 'imagine anyone', 'anyone start', 'start fresh', 'fresh expelled', 'expelled would', 'would always', 'always feel', 'feel like', 'like going', 'going happen']
274;awful turmoil middle east make grateful american isnt sad doctor without border risk fighting middle east people donate time help others worry going hurt killed sad area world;sadness;['awful', 'turmoil', 'middle', 'east', 'make', 'grateful', 'american', 'isnt', 'sad', 'doctor', 'without', 'border', 'risk', 'fighting', 'middle', 'east', 'people', 'donate', 'time', 'help', 'others', 'worry', 'going', 'hurt', 'killed', 'sad', 'area', 'world'];['awful', 'turmoil', 'middle', 'east', 'make', 'grateful', 'american', 'isnt', 'sad', 'doctor', 'without', 'border', 'risk', 'fighting', 'middle', 'east', 'people', 'donate', 'time', 'help', 'others', 'worry', 'going', 'hurt', 'killed', 'sad', 'area', 'world'];['awful turmoil', 'turmoil middle', 'middle east', 'east make', 'make grateful', 'grateful american', 'american isnt', 'isnt sad', 'sad doctor', 'doctor without', 'without border', 'border risk', 'risk fighting', 'fighting middle', 'middle east', 'east people', 'people donate', 'donate time', 'time help', 'help others', 'others worry', 'worry going', 'going hurt', 'hurt killed', 'killed sad', 'sad area', 'area world']
417;sad story blame owner dog dog leash big dog like really scare someone everyone dog lover like poor feel pain owner wasnt right thing perhaps fine dog leash result people taking dog leash walk take dog park let run;sadness;['sad', 'story', 'blame', 'owner', 'dog', 'dog', 'leash', 'big', 'dog', 'like', 'really', 'scare', 'someone', 'everyone', 'dog', 'lover', 'like', 'poor', 'feel', 'pain', 'owner', 'wasnt', 'right', 'thing', 'perhaps', 'fine', 'dog', 'leash', 'result', 'people', 'taking', 'dog', 'leash', 'walk', 'take', 'dog', 'park', 'let', 'run'];['sad', 'story', 'blame', 'owner', 'dog', 'dog', 'leash', 'big', 'dog', 'like', 'really', 'scare', 'someone', 'everyone', 'dog', 'lover', 'like', 'poor', 'feel', 'pain', 'owner', 'wasnt', 'right', 'thing', 'perhaps', 'fine', 'dog', 'leash', 'result', 'people', 'taking', 'dog', 'leash', 'walk', 'take', 'dog', 'park', 'let', 'run'];['sad story', 'story blame', 'blame owner', 'owner dog', 'dog dog', 'dog leash', 'leash big', 'big dog', 'dog like', 'like really', 'really scare', 'scare someone', 'someone everyone', 'everyone dog', 'dog lover', 'lover like', 'like poor', 'poor feel', 'feel pain', 'pain owner', 'owner wasnt', 'wasnt right', 'right thing', 'thing perhaps', 'perhaps fine', 'fine dog', 'dog leash', 'leash result', 'result people', 'people taking', 'taking dog', 'dog leash', 'leash walk', 'walk take', 'take dog', 'dog park', 'park let', 'let run']
64;read interested heart touching article concerning haiti sad think amount suffering haitian people gone past year lot sad hardship earthquake destroying already terrible infrastructure intense poverty make want help people;sadness;['read', 'interested', 'heart', 'touching', 'article', 'concerning', 'haiti', 'sad', 'think', 'amount', 'suffering', 'haitian', 'people', 'gone', 'past', 'year', 'lot', 'sad', 'hardship', 'earthquake', 'destroying', 'already', 'terrible', 'infrastructure', 'intense', 'poverty', 'make', 'want', 'help', 'people'];['read', 'interested', 'heart', 'touching', 'article', 'concerning', 'haiti', 'sad', 'think', 'amount', 'suffering', 'haitian', 'people', 'gone', 'past', 'year', 'lot', 'sad', 'hardship', 'earthquake', 'destroying', 'already', 'terrible', 'infrastructure', 'intense', 'poverty', 'make', 'want', 'help', 'people'];['read interested', 'interested heart', 'heart touching', 'touching article', 'article concerning', 'concerning haiti', 'haiti sad', 'sad think', 'think amount', 'amount suffering', 'suffering haitian', 'haitian people', 'people gone', 'gone past', 'past year', 'year lot', 'lot sad', 'sad hardship', 'hardship earthquake', 'earthquake destroying', 'destroying already', 'already terrible', 'terrible infrastructure', 'infrastructure intense', 'intense poverty', 'poverty make', 'make want', 'want help', 'help people']
149;reading issue racism country brings many various thought first truly can not thought either champion free speech find stop pretending care liberty people always suck certain point seems society gotten lot even life become comfortable racist moron walk around stressed day racist hell;anger;['reading', 'issue', 'racism', 'country', 'brings', 'many', 'various', 'thought', 'first', 'truly', 'can', 'not', 'thought', 'either', 'champion', 'free', 'speech', 'find', 'stop', 'pretending', 'care', 'liberty', 'people', 'always', 'suck', 'certain', 'point', 'seems', 'society', 'gotten', 'lot', 'even', 'life', 'become', 'comfortable', 'racist', 'moron', 'walk', 'around', 'stressed', 'day', 'racist', 'hell'];['reading', 'issue', 'racism', 'country', 'brings', 'many', 'various', 'thought', 'first', 'truly', 'can', 'not', 'thought', 'either', 'champion', 'free', 'speech', 'find', 'stop', 'pretending', 'care', 'liberty', 'people', 'always', 'suck', 'certain', 'point', 'seems', 'society', 'gotten', 'lot', 'even', 'life', 'become', 'comfortable', 'racist', 'moron', 'walk', 'around', 'stressed', 'day', 'racist', 'hell'];['reading issue', 'issue racism', 'racism country', 'country brings', 'brings many', 'many various', 'various thought', 'thought first', 'first truly', 'truly can', 'can not', 'not thought', 'thought either', 'either champion', 'champion free', 'free speech', 'speech find', 'find stop', 'stop pretending', 'pretending care', 'care liberty', 'liberty people', 'people always', 'always suck', 'suck certain', 'certain point', 'point seems', 'seems society', 'society gotten', 'gotten lot', 'lot even', 'even life', 'life become', 'become comfortable', 'comfortable racist', 'racist moron', 'moron walk', 'walk around', 'around stressed', 'stressed day', 'day racist', 'racist hell']
241;article read incredibly dishonest notion woman somehow talking point trump campaign actually nauseating kind narrative truly modern liberal exists upon disgusting im trump fan mark word kind crap reason win;disgust;['article', 'read', 'incredibly', 'dishonest', 'notion', 'woman', 'somehow', 'talking', 'point', 'trump', 'campaign', 'actually', 'nauseating', 'kind', 'narrative', 'truly', 'modern', 'liberal', 'exists', 'upon', 'disgusting', 'im', 'trump', 'fan', 'mark', 'word', 'kind', 'crap', 'reason', 'win'];['article', 'read', 'incredibly', 'dishonest', 'notion', 'woman', 'somehow', 'talking', 'point', 'trump', 'campaign', 'actually', 'nauseating', 'kind', 'narrative', 'truly', 'modern', 'liberal', 'exists', 'upon', 'disgusting', 'im', 'trump', 'fan', 'mark', 'word', 'kind', 'crap', 'reason', 'win'];['article read', 'read incredibly', 'incredibly dishonest', 'dishonest notion', 'notion woman', 'woman somehow', 'somehow talking', 'talking point', 'point trump', 'trump campaign', 'campaign actually', 'actually nauseating', 'nauseating kind', 'kind narrative', 'narrative truly', 'truly modern', 'modern liberal', 'liberal exists', 'exists upon', 'upon disgusting', 'disgusting im', 'im trump', 'trump fan', 'fan mark', 'mark word', 'word kind', 'kind crap', 'crap reason', 'reason win']
307;interesting article supporter capital punishment yet find lethal injection absolutely ridiculous cost insane amount money somebody method bullet le couple dollar would job well better;neutral;['interesting', 'article', 'supporter', 'capital', 'punishment', 'yet', 'find', 'lethal', 'injection', 'absolutely', 'ridiculous', 'cost', 'insane', 'amount', 'money', 'somebody', 'method', 'bullet', 'le', 'couple', 'dollar', 'would', 'job', 'well', 'better'];['interesting', 'article', 'supporter', 'capital', 'punishment', 'yet', 'find', 'lethal', 'injection', 'absolutely', 'ridiculous', 'cost', 'insane', 'amount', 'money', 'somebody', 'method', 'bullet', 'le', 'couple', 'dollar', 'would', 'job', 'well', 'better'];['interesting article', 'article supporter', 'supporter capital', 'capital punishment', 'punishment yet', 'yet find', 'find lethal', 'lethal injection', 'injection absolutely', 'absolutely ridiculous', 'ridiculous cost', 'cost insane', 'insane amount', 'amount money', 'money somebody', 'somebody method', 'method bullet', 'bullet le', 'le couple', 'couple dollar', 'dollar would', 'would job', 'job well', 'well better']
348;article brings back mind overall mass left centrist neocon feel think trump im trump supporter honestly believe people truly delusional point become inducing liberal bernie neocon admit big government centrist move;neutral;['article', 'brings', 'back', 'mind', 'overall', 'mass', 'left', 'centrist', 'neocon', 'feel', 'think', 'trump', 'im', 'trump', 'supporter', 'honestly', 'believe', 'people', 'truly', 'delusional', 'point', 'become', 'inducing', 'liberal', 'bernie', 'neocon', 'admit', 'big', 'government', 'centrist', 'move'];['article', 'brings', 'back', 'mind', 'overall', 'mass', 'left', 'centrist', 'neocon', 'feel', 'think', 'trump', 'im', 'trump', 'supporter', 'honestly', 'believe', 'people', 'truly', 'delusional', 'point', 'become', 'inducing', 'liberal', 'bernie', 'neocon', 'admit', 'big', 'government', 'centrist', 'move'];['article brings', 'brings back', 'back mind', 'mind overall', 'overall mass', 'mass left', 'left centrist', 'centrist neocon', 'neocon feel', 'feel think', 'think trump', 'trump im', 'im trump', 'trump supporter', 'supporter honestly', 'honestly believe', 'believe people', 'people truly', 'truly delusional', 'delusional point', 'point become', 'become inducing', 'inducing liberal', 'liberal bernie', 'bernie neocon', 'neocon admit', 'admit big', 'big government', 'government centrist', 'centrist move']
16;read article numerous female athlete taking world storm love hearing female athlete however frustrating read article many typo miss error word didnt make sense put together article clearly proof read published read important topic would easy;anger;['read', 'article', 'numerous', 'female', 'athlete', 'taking', 'world', 'storm', 'love', 'hearing', 'female', 'athlete', 'however', 'frustrating', 'read', 'article', 'many', 'typo', 'miss', 'error', 'word', 'didnt', 'make', 'sense', 'put', 'together', 'article', 'clearly', 'proof', 'read', 'published', 'read', 'important', 'topic', 'would', 'easy'];['read', 'article', 'numerous', 'female', 'athlete', 'taking', 'world', 'storm', 'love', 'hearing', 'female', 'athlete', 'however', 'frustrating', 'read', 'article', 'many', 'typo', 'miss', 'error', 'word', 'didnt', 'make', 'sense', 'put', 'together', 'article', 'clearly', 'proof', 'read', 'published', 'read', 'important', 'topic', 'would', 'easy'];['read article', 'article numerous', 'numerous female', 'female athlete', 'athlete taking', 'taking world', 'world storm', 'storm love', 'love hearing', 'hearing female', 'female athlete', 'athlete however', 'however frustrating', 'frustrating read', 'read article', 'article many', 'many typo', 'typo miss', 'miss error', 'error word', 'word didnt', 'didnt make', 'make sense', 'sense put', 'put together', 'together article', 'article clearly', 'clearly proof', 'proof read', 'read published', 'published read', 'read important', 'important topic', 'topic would', 'would easy']
90;read article regarding severe problem chicago area fact public water supply high amount lead need another worldly problem stress article shook health child importance know dont live chicago area article certainly made think water drink every day child drink threw food prepared even local town posted something fact need million water main one town water pipe near health hazard researching also researching info subject;sadness;['read', 'article', 'regarding', 'severe', 'problem', 'chicago', 'area', 'fact', 'public', 'water', 'supply', 'high', 'amount', 'lead', 'need', 'another', 'worldly', 'problem', 'stress', 'article', 'shook', 'health', 'child', 'importance', 'know', 'dont', 'live', 'chicago', 'area', 'article', 'certainly', 'made', 'think', 'water', 'drink', 'every', 'day', 'child', 'drink', 'threw', 'food', 'prepared', 'even', 'local', 'town', 'posted', 'something', 'fact', 'need', 'million', 'water', 'main', 'one', 'town', 'water', 'pipe', 'near', 'health', 'hazard', 'researching', 'also', 'researching', 'info', 'subject'];['read', 'article', 'regarding', 'severe', 'problem', 'chicago', 'area', 'fact', 'public', 'water', 'supply', 'high', 'amount', 'lead', 'need', 'another', 'worldly', 'problem', 'stress', 'article', 'shook', 'health', 'child', 'importance', 'know', 'dont', 'live', 'chicago', 'area', 'article', 'certainly', 'made', 'think', 'water', 'drink', 'every', 'day', 'child', 'drink', 'threw', 'food', 'prepared', 'even', 'local', 'town', 'posted', 'something', 'fact', 'need', 'million', 'water', 'main', 'one', 'town', 'water', 'pipe', 'near', 'health', 'hazard', 'researching', 'also', 'researching', 'info', 'subject'];['read article', 'article regarding', 'regarding severe', 'severe problem', 'problem chicago', 'chicago area', 'area fact', 'fact public', 'public water', 'water supply', 'supply high', 'high amount', 'amount lead', 'lead need', 'need another', 'another worldly', 'worldly problem', 'problem stress', 'stress article', 'article shook', 'shook health', 'health child', 'child importance', 'importance know', 'know dont', 'dont live', 'live chicago', 'chicago area', 'area article', 'article certainly', 'certainly made', 'made think', 'think water', 'water drink', 'drink every', 'every day', 'day child', 'child drink', 'drink threw', 'threw food', 'food prepared', 'prepared even', 'even local', 'local town', 'town posted', 'posted something', 'something fact', 'fact need', 'need million', 'million water', 'water main', 'main one', 'one town', 'town water', 'water pipe', 'pipe near', 'near health', 'health hazard', 'hazard researching', 'researching also', 'also researching', 'researching info', 'info subject']
243;lot going one lot different emotion throughout whole thing numerous issue article read cop shooting people people sent prison far long period time well militia protect land feel land important feel though cattle able huge problem come economic way livestock taken care produce food people heartbreaking see people fight land love heartbreaking police shoot people people lose year life prison land cattle thousand upon thousand dollar wasted court case whole article mess;fear;['lot', 'going', 'one', 'lot', 'different', 'emotion', 'throughout', 'whole', 'thing', 'numerous', 'issue', 'article', 'read', 'cop', 'shooting', 'people', 'people', 'sent', 'prison', 'far', 'long', 'period', 'time', 'well', 'militia', 'protect', 'land', 'feel', 'land', 'important', 'feel', 'though', 'cattle', 'able', 'huge', 'problem', 'come', 'economic', 'way', 'livestock', 'taken', 'care', 'produce', 'food', 'people', 'heartbreaking', 'see', 'people', 'fight', 'land', 'love', 'heartbreaking', 'police', 'shoot', 'people', 'people', 'lose', 'year', 'life', 'prison', 'land', 'cattle', 'thousand', 'upon', 'thousand', 'dollar', 'wasted', 'court', 'case', 'whole', 'article', 'mess'];['lot', 'going', 'one', 'lot', 'different', 'emotion', 'throughout', 'whole', 'thing', 'numerous', 'issue', 'article', 'read', 'cop', 'shooting', 'people', 'people', 'sent', 'prison', 'far', 'long', 'period', 'time', 'well', 'militia', 'protect', 'land', 'feel', 'land', 'important', 'feel', 'though', 'cattle', 'able', 'huge', 'problem', 'come', 'economic', 'way', 'livestock', 'taken', 'care', 'produce', 'food', 'people', 'heartbreaking', 'see', 'people', 'fight', 'land', 'love', 'heartbreaking', 'police', 'shoot', 'people', 'people', 'lose', 'year', 'life', 'prison', 'land', 'cattle', 'thousand', 'upon', 'thousand', 'dollar', 'wasted', 'court', 'case', 'whole', 'article', 'mess'];['lot going', 'going one', 'one lot', 'lot different', 'different emotion', 'emotion throughout', 'throughout whole', 'whole thing', 'thing numerous', 'numerous issue', 'issue article', 'article read', 'read cop', 'cop shooting', 'shooting people', 'people people', 'people sent', 'sent prison', 'prison far', 'far long', 'long period', 'period time', 'time well', 'well militia', 'militia protect', 'protect land', 'land feel', 'feel land', 'land important', 'important feel', 'feel though', 'though cattle', 'cattle able', 'able huge', 'huge problem', 'problem come', 'come economic', 'economic way', 'way livestock', 'livestock taken', 'taken care', 'care produce', 'produce food', 'food people', 'people heartbreaking', 'heartbreaking see', 'see people', 'people fight', 'fight land', 'land love', 'love heartbreaking', 'heartbreaking police', 'police shoot', 'shoot people', 'people people', 'people lose', 'lose year', 'year life', 'life prison', 'prison land', 'land cattle', 'cattle thousand', 'thousand upon', 'upon thousand', 'thousand dollar', 'dollar wasted', 'wasted court', 'court case', 'case whole', 'whole article', 'article mess']
298;read article people killed earthquake feel blessed live state dont fear earthquake severe warning flash flood major disaster course issue weather event caused damage however region world fear life certain month year could imagine terrified child property family like family living experience like must leave behind emotional scar growing;fear;['read', 'article', 'people', 'killed', 'earthquake', 'feel', 'blessed', 'live', 'state', 'dont', 'fear', 'earthquake', 'severe', 'warning', 'flash', 'flood', 'major', 'disaster', 'course', 'issue', 'weather', 'event', 'caused', 'damage', 'however', 'region', 'world', 'fear', 'life', 'certain', 'month', 'year', 'could', 'imagine', 'terrified', 'child', 'property', 'family', 'like', 'family', 'living', 'experience', 'like', 'must', 'leave', 'behind', 'emotional', 'scar', 'growing'];['read', 'article', 'people', 'killed', 'earthquake', 'feel', 'blessed', 'live', 'state', 'dont', 'fear', 'earthquake', 'severe', 'warning', 'flash', 'flood', 'major', 'disaster', 'course', 'issue', 'weather', 'event', 'caused', 'damage', 'however', 'region', 'world', 'fear', 'life', 'certain', 'month', 'year', 'could', 'imagine', 'terrified', 'child', 'property', 'family', 'like', 'family', 'living', 'experience', 'like', 'must', 'leave', 'behind', 'emotional', 'scar', 'growing'];['read article', 'article people', 'people killed', 'killed earthquake', 'earthquake feel', 'feel blessed', 'blessed live', 'live state', 'state dont', 'dont fear', 'fear earthquake', 'earthquake severe', 'severe warning', 'warning flash', 'flash flood', 'flood major', 'major disaster', 'disaster course', 'course issue', 'issue weather', 'weather event', 'event caused', 'caused damage', 'damage however', 'however region', 'region world', 'world fear', 'fear life', 'life certain', 'certain month', 'month year', 'year could', 'could imagine', 'imagine terrified', 'terrified child', 'child property', 'property family', 'family like', 'like family', 'family living', 'living experience', 'experience like', 'like must', 'must leave', 'leave behind', 'behind emotional', 'emotional scar', 'scar growing']
